gene_callers_id	KDe747HP	KMy817HP
770	77.65034482758621	105.41335131490223
771	78.07368421052631	100.47929606625259
772	97.86055776892431	142.7759433962264
773	169.16081871345028	289.77460317460316
774	221.80891719745222	315.46875
775	344.1186666666667	650.1816816816817
776	104.11904761904762	153.19907407407408
777	284.8984126984127	570.8874024526199
778	293.59515151515154	506.11533420707735
779	292.9797650130548	471.12134189864383
780	103.92996108949416	153.80377358490566
781	95.05981595092024	134.72013651877134
782	108.61618798955614	170.58032282859338
783	354.7253886010363	1069.4011484823625
784	359.13543599257883	1038.0604288499026
785	323.89454545454544	865.5405105438401
786	422.56944444444446	1135.2072213500785
787	450.1	1267.3494423791822
788	80.47037484885126	134.62575941676792
789	78.20797413793103	64.95444444444445
790	59.090425531914896	38.44329896907217
791	48.61194029850746	24.287250384024578
792	61.86052303860523	45.63098878695209
793	33.15212527964206	36.577181208053695
794	21.84818317570931	13.963314358001265
795	21.735459662288932	17.51390134529148
796	16.97864768683274	15.003571428571428
797	24.837979094076655	19.639024390243904
798	42.45232815964523	37.808955223880595
799	105.68944099378882	158.89093484419263
800	108.27365356622998	164.42918454935622
801	101.0754716981132	148.79979288919571
802	105.76585365853659	165.90316573556797
803	105.4304047384008	176.9972299168975
804	104.65876288659794	189.23142857142858
805	101.93838862559242	157.09045226130652
806	101.07298772169167	176.8112359550562
807	94.41901408450704	149.8859784283513
808	90.71875	183.53629032258064
809	103.40379637618636	178.6884531590414
810	98.41962264150943	149.68924640135478
811	91.39950980392157	150.61867192636424
812	97.84935897435898	168.10064935064935
813	105.61723446893788	152.15799256505576
814	113.7533039647577	192.85743801652893
815	88.90601503759399	147.2487244897959
816	96.9546726357023	159.65009322560596
817	102.12219730941705	164.80405405405406
818	103.94808126410835	149.73161033797217
819	105.87162162162163	159.43666666666667
820	100.41955193482688	176.03526970954357
821	111.1710843373494	214.26123595505618
822	111.23137254901961	226.42570281124497
823	109.64605418138987	177.1937652811736
824	121.38297872340425	175.53495762711864
825	110.34482758620689	160.45166959578208
826	114.51433691756273	185.65557729941293
827	116.14347826086957	173.88151658767774
828	125.9	180.45029239766083
829	133.67283950617283	175.17708333333334
830	119.91666666666667	159.05042016806723
831	109.7292817679558	160.682261208577
832	107.64092664092664	158.96363636363637
833	105.85526315789474	162.0109589041096
834	96.41176470588235	133.25742574257427
835	99.34850863422292	164.70545454545456
836	96.20786516853933	153.23318385650225
837	110.21962196219621	149.4568
838	99.81809872029251	159.6677768526228
839	90.97379032258064	160.1062091503268
840	415.592523364486	710.7795992714025
841	97.46859562455893	163.2188529993408
842	102.76458333333333	179.60845588235293
