gene_cluster_id	Pangenome	Environment	Enviro_Specific
GC_00005663	Singleton	NA	NA
GC_00005664	Singleton	NA	NA
GC_00005665	Singleton	NA	NA
GC_00005666	Singleton	NA	NA
GC_00005667	Singleton	NA	NA
GC_00005668	Singleton	NA	NA
GC_00005669	Singleton	NA	NA
GC_00005670	Singleton	NA	NA
GC_00005671	Singleton	NA	NA
GC_00005672	Singleton	NA	NA
GC_00005673	Singleton	NA	NA
GC_00005674	Singleton	NA	NA
GC_00005675	Singleton	NA	NA
GC_00005676	Singleton	NA	NA
GC_00005677	Singleton	NA	NA
GC_00005678	Singleton	NA	NA
GC_00005679	Singleton	NA	NA
GC_00005680	Singleton	NA	NA
GC_00005681	Singleton	NA	NA
GC_00005682	Singleton	NA	NA
GC_00005683	Singleton	NA	NA
GC_00005684	Singleton	NA	NA
GC_00005685	Singleton	NA	NA
GC_00005686	Singleton	NA	NA
GC_00005687	Singleton	NA	NA
GC_00005688	Singleton	NA	NA
GC_00005689	Singleton	NA	NA
GC_00005690	Singleton	NA	NA
GC_00005691	Singleton	NA	NA
GC_00005692	Singleton	NA	NA
GC_00005693	Singleton	NA	NA
GC_00005694	Singleton	NA	NA
GC_00005695	Singleton	NA	NA
GC_00005696	Singleton	NA	NA
GC_00005697	Singleton	NA	NA
GC_00005698	Singleton	NA	NA
GC_00005699	Singleton	NA	NA
GC_00005700	Singleton	NA	NA
GC_00005701	Singleton	NA	NA
GC_00005702	Singleton	NA	NA
GC_00005703	Singleton	NA	NA
GC_00005704	Singleton	NA	NA
GC_00005705	Singleton	NA	NA
GC_00005706	Singleton	NA	NA
GC_00005707	Singleton	NA	NA
GC_00005708	Singleton	NA	NA
GC_00005709	Singleton	NA	NA
GC_00005710	Singleton	NA	NA
GC_00005711	Singleton	NA	NA
GC_00005712	Singleton	NA	NA
GC_00005713	Singleton	NA	NA
GC_00005714	Singleton	NA	NA
GC_00005715	Singleton	NA	NA
GC_00005716	Singleton	NA	NA
GC_00005717	Singleton	NA	NA
GC_00005718	Singleton	NA	NA
GC_00005719	Singleton	NA	NA
GC_00005720	Singleton	NA	NA
GC_00005721	Singleton	NA	NA
GC_00005722	Singleton	NA	NA
GC_00005723	Singleton	NA	NA
GC_00005724	Singleton	NA	NA
GC_00005725	Singleton	NA	NA
GC_00005726	Singleton	NA	NA
GC_00005727	Singleton	NA	NA
GC_00005728	Singleton	NA	NA
GC_00005729	Singleton	NA	NA
GC_00005730	Singleton	NA	NA
GC_00005731	Singleton	NA	NA
GC_00005732	Singleton	NA	NA
GC_00005733	Singleton	NA	NA
GC_00005734	Singleton	NA	NA
GC_00005735	Singleton	NA	NA
GC_00005736	Singleton	NA	NA
GC_00005737	Singleton	NA	NA
GC_00005738	Singleton	NA	NA
GC_00005739	Singleton	NA	NA
GC_00005740	Singleton	NA	NA
GC_00005741	Singleton	NA	NA
GC_00005742	Singleton	NA	NA
GC_00005743	Singleton	NA	NA
GC_00005744	Singleton	NA	NA
GC_00005745	Singleton	NA	NA
GC_00005746	Singleton	NA	NA
GC_00005747	Singleton	NA	NA
GC_00005748	Singleton	NA	NA
GC_00005749	Singleton	NA	NA
GC_00005750	Singleton	NA	NA
GC_00005751	Singleton	NA	NA
GC_00005752	Singleton	NA	NA
GC_00005753	Singleton	NA	NA
GC_00005754	Singleton	NA	NA
GC_00005755	Singleton	NA	NA
GC_00005756	Singleton	NA	NA
GC_00005757	Singleton	NA	NA
GC_00005758	Singleton	NA	NA
GC_00005759	Singleton	NA	NA
GC_00005760	Singleton	NA	NA
GC_00005761	Singleton	NA	NA
GC_00005762	Singleton	NA	NA
GC_00005763	Singleton	NA	NA
GC_00005764	Singleton	NA	NA
GC_00005765	Singleton	NA	NA
GC_00005766	Singleton	NA	NA
GC_00005767	Singleton	NA	NA
GC_00005768	Singleton	NA	NA
GC_00005769	Singleton	NA	NA
GC_00005770	Singleton	NA	NA
GC_00005771	Singleton	NA	NA
GC_00005772	Singleton	NA	NA
GC_00005773	Singleton	NA	NA
GC_00005774	Singleton	NA	NA
GC_00005775	Singleton	NA	NA
GC_00005776	Singleton	NA	NA
GC_00005777	Singleton	NA	NA
GC_00005778	Singleton	NA	NA
GC_00005779	Singleton	NA	NA
GC_00005780	Singleton	NA	NA
GC_00005781	Singleton	NA	NA
GC_00005782	Singleton	NA	NA
GC_00005783	Singleton	NA	NA
GC_00005784	Singleton	NA	NA
GC_00005785	Singleton	NA	NA
GC_00005786	Singleton	NA	NA
GC_00005787	Singleton	NA	NA
GC_00005788	Singleton	NA	NA
GC_00005789	Singleton	NA	NA
GC_00005790	Singleton	NA	NA
GC_00005791	Singleton	NA	NA
GC_00005792	Singleton	NA	NA
GC_00005793	Singleton	NA	NA
GC_00005794	Singleton	NA	NA
GC_00005795	Singleton	NA	NA
GC_00005796	Singleton	NA	NA
GC_00005797	Singleton	NA	NA
GC_00005798	Singleton	NA	NA
GC_00005799	Singleton	NA	NA
GC_00005800	Singleton	NA	NA
GC_00005801	Singleton	NA	NA
GC_00005802	Singleton	NA	NA
GC_00005803	Singleton	NA	NA
GC_00005804	Singleton	NA	NA
GC_00005805	Singleton	NA	NA
GC_00005806	Singleton	NA	NA
GC_00005807	Singleton	NA	NA
GC_00005808	Singleton	NA	NA
GC_00005809	Singleton	NA	NA
GC_00005810	Singleton	NA	NA
GC_00005811	Singleton	NA	NA
GC_00005812	Singleton	NA	NA
GC_00005813	Singleton	NA	NA
GC_00005814	Singleton	NA	NA
GC_00005815	Singleton	NA	NA
GC_00005816	Singleton	NA	NA
GC_00005817	Singleton	NA	NA
GC_00005818	Singleton	NA	NA
GC_00005819	Singleton	NA	NA
GC_00005820	Singleton	NA	NA
GC_00005821	Singleton	NA	NA
GC_00005822	Singleton	NA	NA
GC_00005823	Singleton	NA	NA
GC_00005824	Singleton	NA	NA
GC_00005825	Singleton	NA	NA
GC_00005826	Singleton	NA	NA
GC_00005827	Singleton	NA	NA
GC_00005828	Singleton	NA	NA
GC_00005829	Singleton	NA	NA
GC_00005830	Singleton	NA	NA
GC_00005831	Singleton	NA	NA
GC_00005832	Singleton	NA	NA
GC_00005833	Singleton	NA	NA
GC_00005834	Singleton	NA	NA
GC_00005835	Singleton	NA	NA
GC_00005836	Singleton	NA	NA
GC_00005837	Singleton	NA	NA
GC_00005838	Singleton	NA	NA
GC_00005839	Singleton	NA	NA
GC_00005840	Singleton	NA	NA
GC_00005841	Singleton	NA	NA
GC_00005842	Singleton	NA	NA
GC_00005843	Singleton	NA	NA
GC_00005844	Singleton	NA	NA
GC_00005845	Singleton	NA	NA
GC_00005846	Singleton	NA	NA
GC_00005847	Singleton	NA	NA
GC_00005848	Singleton	NA	NA
GC_00005849	Singleton	NA	NA
GC_00005850	Singleton	NA	NA
GC_00005851	Singleton	NA	NA
GC_00005852	Singleton	NA	NA
GC_00005853	Singleton	NA	NA
GC_00005854	Singleton	NA	NA
GC_00005855	Singleton	NA	NA
GC_00005856	Singleton	NA	NA
GC_00005857	Singleton	NA	NA
GC_00005858	Singleton	NA	NA
GC_00005859	Singleton	NA	NA
GC_00005860	Singleton	NA	NA
GC_00005861	Singleton	NA	NA
GC_00005862	Singleton	NA	NA
GC_00005863	Singleton	NA	NA
GC_00005864	Singleton	NA	NA
GC_00005865	Singleton	NA	NA
GC_00005866	Singleton	NA	NA
GC_00005867	Singleton	NA	NA
GC_00005868	Singleton	NA	NA
GC_00005869	Singleton	NA	NA
GC_00005870	Singleton	NA	NA
GC_00005871	Singleton	NA	NA
GC_00005872	Singleton	NA	NA
GC_00005873	Singleton	NA	NA
GC_00005874	Singleton	NA	NA
GC_00005875	Singleton	NA	NA
GC_00005876	Singleton	NA	NA
GC_00005877	Singleton	NA	NA
GC_00005878	Singleton	NA	NA
GC_00005879	Singleton	NA	NA
GC_00005880	Singleton	NA	NA
GC_00005881	Singleton	NA	NA
GC_00005882	Singleton	NA	NA
GC_00005883	Singleton	NA	NA
GC_00005884	Singleton	NA	NA
GC_00005885	Singleton	NA	NA
GC_00005886	Singleton	NA	NA
GC_00005887	Singleton	NA	NA
GC_00005888	Singleton	NA	NA
GC_00005889	Singleton	NA	NA
GC_00005890	Singleton	NA	NA
GC_00005891	Singleton	NA	NA
GC_00005892	Singleton	NA	NA
GC_00005893	Singleton	NA	NA
GC_00005894	Singleton	NA	NA
GC_00005895	Singleton	NA	NA
GC_00005896	Singleton	NA	NA
GC_00005897	Singleton	NA	NA
GC_00005898	Singleton	NA	NA
GC_00005899	Singleton	NA	NA
GC_00005900	Singleton	NA	NA
GC_00005901	Singleton	NA	NA
GC_00005902	Singleton	NA	NA
GC_00005903	Singleton	NA	NA
GC_00005904	Singleton	NA	NA
GC_00005905	Singleton	NA	NA
GC_00005906	Singleton	NA	NA
GC_00005907	Singleton	NA	NA
GC_00005908	Singleton	NA	NA
GC_00005909	Singleton	NA	NA
GC_00005910	Singleton	NA	NA
GC_00005911	Singleton	NA	NA
GC_00005912	Singleton	NA	NA
GC_00005913	Singleton	NA	NA
GC_00005914	Singleton	NA	NA
GC_00005915	Singleton	NA	NA
GC_00005916	Singleton	NA	NA
GC_00005917	Singleton	NA	NA
GC_00005918	Singleton	NA	NA
GC_00005919	Singleton	NA	NA
GC_00005920	Singleton	NA	NA
GC_00005921	Singleton	NA	NA
GC_00005922	Singleton	NA	NA
GC_00005923	Singleton	NA	NA
GC_00005924	Singleton	NA	NA
GC_00005925	Singleton	NA	NA
GC_00005926	Singleton	NA	NA
GC_00005927	Singleton	NA	NA
GC_00005928	Singleton	NA	NA
GC_00005929	Singleton	NA	NA
GC_00005930	Singleton	NA	NA
GC_00005931	Singleton	NA	NA
GC_00005932	Singleton	NA	NA
GC_00005933	Singleton	NA	NA
GC_00005934	Singleton	NA	NA
GC_00005935	Singleton	NA	NA
GC_00005936	Singleton	NA	NA
GC_00005937	Singleton	NA	NA
GC_00005938	Singleton	NA	NA
GC_00005939	Singleton	NA	NA
GC_00005940	Singleton	NA	NA
GC_00005941	Singleton	NA	NA
GC_00005942	Singleton	NA	NA
GC_00005943	Singleton	NA	NA
GC_00005944	Singleton	NA	NA
GC_00005945	Singleton	NA	NA
GC_00005946	Singleton	NA	NA
GC_00005947	Singleton	NA	NA
GC_00005948	Singleton	NA	NA
GC_00005949	Singleton	NA	NA
GC_00005950	Singleton	NA	NA
GC_00005951	Singleton	NA	NA
GC_00005952	Singleton	NA	NA
GC_00005953	Singleton	NA	NA
GC_00005954	Singleton	NA	NA
GC_00005955	Singleton	NA	NA
GC_00005956	Singleton	NA	NA
GC_00005957	Singleton	NA	NA
GC_00005958	Singleton	NA	NA
GC_00005959	Singleton	NA	NA
GC_00005960	Singleton	NA	NA
GC_00005961	Singleton	NA	NA
GC_00005962	Singleton	NA	NA
GC_00005963	Singleton	NA	NA
GC_00005964	Singleton	NA	NA
GC_00005965	Singleton	NA	NA
GC_00005966	Singleton	NA	NA
GC_00005967	Singleton	NA	NA
GC_00005968	Singleton	NA	NA
GC_00005969	Singleton	NA	NA
GC_00005970	Singleton	NA	NA
GC_00005971	Singleton	NA	NA
GC_00005972	Singleton	NA	NA
GC_00005973	Singleton	NA	NA
GC_00005974	Singleton	NA	NA
GC_00005975	Singleton	NA	NA
GC_00005976	Singleton	NA	NA
GC_00005977	Singleton	NA	NA
GC_00005978	Singleton	NA	NA
GC_00005979	Singleton	NA	NA
GC_00005980	Singleton	NA	NA
GC_00005981	Singleton	NA	NA
GC_00005982	Singleton	NA	NA
GC_00005983	Singleton	NA	NA
GC_00005984	Singleton	NA	NA
GC_00005985	Singleton	NA	NA
GC_00005986	Singleton	NA	NA
GC_00005987	Singleton	NA	NA
GC_00005988	Singleton	NA	NA
GC_00005989	Singleton	NA	NA
GC_00005990	Singleton	NA	NA
GC_00005991	Singleton	NA	NA
GC_00005992	Singleton	NA	NA
GC_00005993	Singleton	NA	NA
GC_00005994	Singleton	NA	NA
GC_00005995	Singleton	NA	NA
GC_00005996	Singleton	NA	NA
GC_00005997	Singleton	NA	NA
GC_00005998	Singleton	NA	NA
GC_00005999	Singleton	NA	NA
GC_00006000	Singleton	NA	NA
GC_00006001	Singleton	NA	NA
GC_00006002	Singleton	NA	NA
GC_00006003	Singleton	NA	NA
GC_00006004	Singleton	NA	NA
GC_00006005	Singleton	NA	NA
GC_00006006	Singleton	NA	NA
GC_00006007	Singleton	NA	NA
GC_00006008	Singleton	NA	NA
GC_00006009	Singleton	NA	NA
GC_00006010	Singleton	NA	NA
GC_00006011	Singleton	NA	NA
GC_00006012	Singleton	NA	NA
GC_00006013	Singleton	NA	NA
GC_00006014	Singleton	NA	NA
GC_00006015	Singleton	NA	NA
GC_00006016	Singleton	NA	NA
GC_00006017	Singleton	NA	NA
GC_00006018	Singleton	NA	NA
GC_00006019	Singleton	NA	NA
GC_00006020	Singleton	NA	NA
GC_00006021	Singleton	NA	NA
GC_00006022	Singleton	NA	NA
GC_00006023	Singleton	NA	NA
GC_00006024	Singleton	NA	NA
GC_00006025	Singleton	NA	NA
GC_00006026	Singleton	NA	NA
GC_00006027	Singleton	NA	NA
GC_00006028	Singleton	NA	NA
GC_00006029	Singleton	NA	NA
GC_00006030	Singleton	NA	NA
GC_00006031	Singleton	NA	NA
GC_00006032	Singleton	NA	NA
GC_00006033	Singleton	NA	NA
GC_00006034	Singleton	NA	NA
GC_00006035	Singleton	NA	NA
GC_00006036	Singleton	NA	NA
GC_00006037	Singleton	NA	NA
GC_00006038	Singleton	NA	NA
GC_00006039	Singleton	NA	NA
GC_00006040	Singleton	NA	NA
GC_00006041	Singleton	NA	NA
GC_00006042	Singleton	NA	NA
GC_00006043	Singleton	NA	NA
GC_00006044	Singleton	NA	NA
GC_00006045	Singleton	NA	NA
GC_00006046	Singleton	NA	NA
GC_00006047	Singleton	NA	NA
GC_00006048	Singleton	NA	NA
GC_00006049	Singleton	NA	NA
GC_00006050	Singleton	NA	NA
GC_00006051	Singleton	NA	NA
GC_00006052	Singleton	NA	NA
GC_00006053	Singleton	NA	NA
GC_00006054	Singleton	NA	NA
GC_00006055	Singleton	NA	NA
GC_00006056	Singleton	NA	NA
GC_00006057	Singleton	NA	NA
GC_00006058	Singleton	NA	NA
GC_00006059	Singleton	NA	NA
GC_00006060	Singleton	NA	NA
GC_00006061	Singleton	NA	NA
GC_00006062	Singleton	NA	NA
GC_00006063	Singleton	NA	NA
GC_00006064	Singleton	NA	NA
GC_00006065	Singleton	NA	NA
GC_00006066	Singleton	NA	NA
GC_00006067	Singleton	NA	NA
GC_00006068	Singleton	NA	NA
GC_00006069	Singleton	NA	NA
GC_00006070	Singleton	NA	NA
GC_00006071	Singleton	NA	NA
GC_00006072	Singleton	NA	NA
GC_00006073	Singleton	NA	NA
GC_00006074	Singleton	NA	NA
GC_00006075	Singleton	NA	NA
GC_00006076	Singleton	NA	NA
GC_00006077	Singleton	NA	NA
GC_00006078	Singleton	NA	NA
GC_00006079	Singleton	NA	NA
GC_00006080	Singleton	NA	NA
GC_00006081	Singleton	NA	NA
GC_00006082	Singleton	NA	NA
GC_00006083	Singleton	NA	NA
GC_00006084	Singleton	NA	NA
GC_00006085	Singleton	NA	NA
GC_00006086	Singleton	NA	NA
GC_00006087	Singleton	NA	NA
GC_00006088	Singleton	NA	NA
GC_00006089	Singleton	NA	NA
GC_00006090	Singleton	NA	NA
GC_00006091	Singleton	NA	NA
GC_00006092	Singleton	NA	NA
GC_00006093	Singleton	NA	NA
GC_00006094	Singleton	NA	NA
GC_00006095	Singleton	NA	NA
GC_00006096	Singleton	NA	NA
GC_00006097	Singleton	NA	NA
GC_00006098	Singleton	NA	NA
GC_00006099	Singleton	NA	NA
GC_00006100	Singleton	NA	NA
GC_00006101	Singleton	NA	NA
GC_00006102	Singleton	NA	NA
GC_00006103	Singleton	NA	NA
GC_00006104	Singleton	NA	NA
GC_00006105	Singleton	NA	NA
GC_00006106	Singleton	NA	NA
GC_00006107	Singleton	NA	NA
GC_00006108	Singleton	NA	NA
GC_00006109	Singleton	NA	NA
GC_00006110	Singleton	NA	NA
GC_00006111	Singleton	NA	NA
GC_00006112	Singleton	NA	NA
GC_00006113	Singleton	NA	NA
GC_00006114	Singleton	NA	NA
GC_00006115	Singleton	NA	NA
GC_00006116	Singleton	NA	NA
GC_00006117	Singleton	NA	NA
GC_00006118	Singleton	NA	NA
GC_00006119	Singleton	NA	NA
GC_00006120	Singleton	NA	NA
GC_00006121	Singleton	NA	NA
GC_00006122	Singleton	NA	NA
GC_00006123	Singleton	NA	NA
GC_00006124	Singleton	NA	NA
GC_00006125	Singleton	NA	NA
GC_00006126	Singleton	NA	NA
GC_00006127	Singleton	NA	NA
GC_00006128	Singleton	NA	NA
GC_00006129	Singleton	NA	NA
GC_00006130	Singleton	NA	NA
GC_00006131	Singleton	NA	NA
GC_00006132	Singleton	NA	NA
GC_00006133	Singleton	NA	NA
GC_00006134	Singleton	NA	NA
GC_00006135	Singleton	NA	NA
GC_00006136	Singleton	NA	NA
GC_00006137	Singleton	NA	NA
GC_00006138	Singleton	NA	NA
GC_00006139	Singleton	NA	NA
GC_00006140	Singleton	NA	NA
GC_00006141	Singleton	NA	NA
GC_00006142	Singleton	NA	NA
GC_00006143	Singleton	NA	NA
GC_00006144	Singleton	NA	NA
GC_00006145	Singleton	NA	NA
GC_00006146	Singleton	NA	NA
GC_00006147	Singleton	NA	NA
GC_00006148	Singleton	NA	NA
GC_00006149	Singleton	NA	NA
GC_00006150	Singleton	NA	NA
GC_00006151	Singleton	NA	NA
GC_00006152	Singleton	NA	NA
GC_00006153	Singleton	NA	NA
GC_00006154	Singleton	NA	NA
GC_00006155	Singleton	NA	NA
GC_00006156	Singleton	NA	NA
GC_00006157	Singleton	NA	NA
GC_00006158	Singleton	NA	NA
GC_00006159	Singleton	NA	NA
GC_00006160	Singleton	NA	NA
GC_00006161	Singleton	NA	NA
GC_00006162	Singleton	NA	NA
GC_00006163	Singleton	NA	NA
GC_00006164	Singleton	NA	NA
GC_00006165	Singleton	NA	NA
GC_00006166	Singleton	NA	NA
GC_00006167	Singleton	NA	NA
GC_00006168	Singleton	NA	NA
GC_00006169	Singleton	NA	NA
GC_00006170	Singleton	NA	NA
GC_00006171	Singleton	NA	NA
GC_00006172	Singleton	NA	NA
GC_00006173	Singleton	NA	NA
GC_00006174	Singleton	NA	NA
GC_00006175	Singleton	NA	NA
GC_00006176	Singleton	NA	NA
GC_00006177	Singleton	NA	NA
GC_00006178	Singleton	NA	NA
GC_00006179	Singleton	NA	NA
GC_00006180	Singleton	NA	NA
GC_00006181	Singleton	NA	NA
GC_00006182	Singleton	NA	NA
GC_00006183	Singleton	NA	NA
GC_00006184	Singleton	NA	NA
GC_00006185	Singleton	NA	NA
GC_00006186	Singleton	NA	NA
GC_00006187	Singleton	NA	NA
GC_00006188	Singleton	NA	NA
GC_00006189	Singleton	NA	NA
GC_00006190	Singleton	NA	NA
GC_00006191	Singleton	NA	NA
GC_00006192	Singleton	NA	NA
GC_00006193	Singleton	NA	NA
GC_00006194	Singleton	NA	NA
GC_00006195	Singleton	NA	NA
GC_00006196	Singleton	NA	NA
GC_00006197	Singleton	NA	NA
GC_00006198	Singleton	NA	NA
GC_00006199	Singleton	NA	NA
GC_00006200	Singleton	NA	NA
GC_00006201	Singleton	NA	NA
GC_00006202	Singleton	NA	NA
GC_00006203	Singleton	NA	NA
GC_00006204	Singleton	NA	NA
GC_00006205	Singleton	NA	NA
GC_00006206	Singleton	NA	NA
GC_00006207	Singleton	NA	NA
GC_00006208	Singleton	NA	NA
GC_00006209	Singleton	NA	NA
GC_00006210	Singleton	NA	NA
GC_00006211	Singleton	NA	NA
GC_00006212	Singleton	NA	NA
GC_00006213	Singleton	NA	NA
GC_00006214	Singleton	NA	NA
GC_00006215	Singleton	NA	NA
GC_00006216	Singleton	NA	NA
GC_00006217	Singleton	NA	NA
GC_00006218	Singleton	NA	NA
GC_00006219	Singleton	NA	NA
GC_00006220	Singleton	NA	NA
GC_00006221	Singleton	NA	NA
GC_00006222	Singleton	NA	NA
GC_00006223	Singleton	NA	NA
GC_00006224	Singleton	NA	NA
GC_00006225	Singleton	NA	NA
GC_00006226	Singleton	NA	NA
GC_00006227	Singleton	NA	NA
GC_00006228	Singleton	NA	NA
GC_00006229	Singleton	NA	NA
GC_00006230	Singleton	NA	NA
GC_00006231	Singleton	NA	NA
GC_00006232	Singleton	NA	NA
GC_00006233	Singleton	NA	NA
GC_00006234	Singleton	NA	NA
GC_00006235	Singleton	NA	NA
GC_00006236	Singleton	NA	NA
GC_00006237	Singleton	NA	NA
GC_00006238	Singleton	NA	NA
GC_00006239	Singleton	NA	NA
GC_00006240	Singleton	NA	NA
GC_00006241	Singleton	NA	NA
GC_00006242	Singleton	NA	NA
GC_00006243	Singleton	NA	NA
GC_00006244	Singleton	NA	NA
GC_00006245	Singleton	NA	NA
GC_00006246	Singleton	NA	NA
GC_00006247	Singleton	NA	NA
GC_00006248	Singleton	NA	NA
GC_00006249	Singleton	NA	NA
GC_00006250	Singleton	NA	NA
GC_00006251	Singleton	NA	NA
GC_00006252	Singleton	NA	NA
GC_00006253	Singleton	NA	NA
GC_00006254	Singleton	NA	NA
GC_00006255	Singleton	NA	NA
GC_00006256	Singleton	NA	NA
GC_00006257	Singleton	NA	NA
GC_00006258	Singleton	NA	NA
GC_00006259	Singleton	NA	NA
GC_00006260	Singleton	NA	NA
GC_00006261	Singleton	NA	NA
GC_00006262	Singleton	NA	NA
GC_00006263	Singleton	NA	NA
GC_00006264	Singleton	NA	NA
GC_00006265	Singleton	NA	NA
GC_00006266	Singleton	NA	NA
GC_00006267	Singleton	NA	NA
GC_00006268	Singleton	NA	NA
GC_00006269	Singleton	NA	NA
GC_00006270	Singleton	NA	NA
GC_00006271	Singleton	NA	NA
GC_00006272	Singleton	NA	NA
GC_00006273	Singleton	NA	NA
GC_00006274	Singleton	NA	NA
GC_00006275	Singleton	NA	NA
GC_00006276	Singleton	NA	NA
GC_00006277	Singleton	NA	NA
GC_00006278	Singleton	NA	NA
GC_00006279	Singleton	NA	NA
GC_00006280	Singleton	NA	NA
GC_00006281	Singleton	NA	NA
GC_00006282	Singleton	NA	NA
GC_00006283	Singleton	NA	NA
GC_00006284	Singleton	NA	NA
GC_00006285	Singleton	NA	NA
GC_00006286	Singleton	NA	NA
GC_00006287	Singleton	NA	NA
GC_00006288	Singleton	NA	NA
GC_00006289	Singleton	NA	NA
GC_00006290	Singleton	NA	NA
GC_00006291	Singleton	NA	NA
GC_00006292	Singleton	NA	NA
GC_00006293	Singleton	NA	NA
GC_00006294	Singleton	NA	NA
GC_00006295	Singleton	NA	NA
GC_00006296	Singleton	NA	NA
GC_00006297	Singleton	NA	NA
GC_00006298	Singleton	NA	NA
GC_00006299	Singleton	NA	NA
GC_00006300	Singleton	NA	NA
GC_00006301	Singleton	NA	NA
GC_00006302	Singleton	NA	NA
GC_00006303	Singleton	NA	NA
GC_00006304	Singleton	NA	NA
GC_00006305	Singleton	NA	NA
GC_00006306	Singleton	NA	NA
GC_00006307	Singleton	NA	NA
GC_00006308	Singleton	NA	NA
GC_00006309	Singleton	NA	NA
GC_00006310	Singleton	NA	NA
GC_00006311	Singleton	NA	NA
GC_00006312	Singleton	NA	NA
GC_00006313	Singleton	NA	NA
GC_00006314	Singleton	NA	NA
GC_00006315	Singleton	NA	NA
GC_00006316	Singleton	NA	NA
GC_00006317	Singleton	NA	NA
GC_00006318	Singleton	NA	NA
GC_00006319	Singleton	NA	NA
GC_00006320	Singleton	NA	NA
GC_00006321	Singleton	NA	NA
GC_00006322	Singleton	NA	NA
GC_00006323	Singleton	NA	NA
GC_00006324	Singleton	NA	NA
GC_00006325	Singleton	NA	NA
GC_00006326	Singleton	NA	NA
GC_00006327	Singleton	NA	NA
GC_00006328	Singleton	NA	NA
GC_00006329	Singleton	NA	NA
GC_00006330	Singleton	NA	NA
GC_00006331	Singleton	NA	NA
GC_00006332	Singleton	NA	NA
GC_00006333	Singleton	NA	NA
GC_00006334	Singleton	NA	NA
GC_00006335	Singleton	NA	NA
GC_00006336	Singleton	NA	NA
GC_00006337	Singleton	NA	NA
GC_00006338	Singleton	NA	NA
GC_00006339	Singleton	NA	NA
GC_00006340	Singleton	NA	NA
GC_00006341	Singleton	NA	NA
GC_00006342	Singleton	NA	NA
GC_00006343	Singleton	NA	NA
GC_00006344	Singleton	NA	NA
GC_00006345	Singleton	NA	NA
GC_00006346	Singleton	NA	NA
GC_00006347	Singleton	NA	NA
GC_00006348	Singleton	NA	NA
GC_00006349	Singleton	NA	NA
GC_00006350	Singleton	NA	NA
GC_00006351	Singleton	NA	NA
GC_00006352	Singleton	NA	NA
GC_00006353	Singleton	NA	NA
GC_00006354	Singleton	NA	NA
GC_00006355	Singleton	NA	NA
GC_00006356	Singleton	NA	NA
GC_00006357	Singleton	NA	NA
GC_00006358	Singleton	NA	NA
GC_00006359	Singleton	NA	NA
GC_00006360	Singleton	NA	NA
GC_00006361	Singleton	NA	NA
GC_00006362	Singleton	NA	NA
GC_00006363	Singleton	NA	NA
GC_00006364	Singleton	NA	NA
GC_00006365	Singleton	NA	NA
GC_00006366	Singleton	NA	NA
GC_00006367	Singleton	NA	NA
GC_00006368	Singleton	NA	NA
GC_00006369	Singleton	NA	NA
GC_00006370	Singleton	NA	NA
GC_00006371	Singleton	NA	NA
GC_00006372	Singleton	NA	NA
GC_00006373	Singleton	NA	NA
GC_00006374	Singleton	NA	NA
GC_00006375	Singleton	NA	NA
GC_00006376	Singleton	NA	NA
GC_00006377	Singleton	NA	NA
GC_00006378	Singleton	NA	NA
GC_00006379	Singleton	NA	NA
GC_00006380	Singleton	NA	NA
GC_00006381	Singleton	NA	NA
GC_00006382	Singleton	NA	NA
GC_00006383	Singleton	NA	NA
GC_00006384	Singleton	NA	NA
GC_00006385	Singleton	NA	NA
GC_00006386	Singleton	NA	NA
GC_00006387	Singleton	NA	NA
GC_00006388	Singleton	NA	NA
GC_00006389	Singleton	NA	NA
GC_00006390	Singleton	NA	NA
GC_00006391	Singleton	NA	NA
GC_00006392	Singleton	NA	NA
GC_00006393	Singleton	NA	NA
GC_00006394	Singleton	NA	NA
GC_00006395	Singleton	NA	NA
GC_00006396	Singleton	NA	NA
GC_00006397	Singleton	NA	NA
GC_00006398	Singleton	NA	NA
GC_00006399	Singleton	NA	NA
GC_00006400	Singleton	NA	NA
GC_00006401	Singleton	NA	NA
GC_00006402	Singleton	NA	NA
GC_00006403	Singleton	NA	NA
GC_00006404	Singleton	NA	NA
GC_00006405	Singleton	NA	NA
GC_00006406	Singleton	NA	NA
GC_00006407	Singleton	NA	NA
GC_00006408	Singleton	NA	NA
GC_00006409	Singleton	NA	NA
GC_00006410	Singleton	NA	NA
GC_00006411	Singleton	NA	NA
GC_00006412	Singleton	NA	NA
GC_00006413	Singleton	NA	NA
GC_00006414	Singleton	NA	NA
GC_00006415	Singleton	NA	NA
GC_00006416	Singleton	NA	NA
GC_00006417	Singleton	NA	NA
GC_00006418	Singleton	NA	NA
GC_00006419	Singleton	NA	NA
GC_00006420	Singleton	NA	NA
GC_00006421	Singleton	NA	NA
GC_00006422	Singleton	NA	NA
GC_00006423	Singleton	NA	NA
GC_00006424	Singleton	NA	NA
GC_00006425	Singleton	NA	NA
GC_00006426	Singleton	NA	NA
GC_00006427	Singleton	NA	NA
GC_00006428	Singleton	NA	NA
GC_00006429	Singleton	NA	NA
GC_00006430	Singleton	NA	NA
GC_00006431	Singleton	NA	NA
GC_00006432	Singleton	NA	NA
GC_00006433	Singleton	NA	NA
GC_00006434	Singleton	NA	NA
GC_00006435	Singleton	NA	NA
GC_00006436	Singleton	NA	NA
GC_00006437	Singleton	NA	NA
GC_00006438	Singleton	NA	NA
