samples	FZCC0015	HIMB122	HIMB1321	HIMB140	HIMB1402	HIMB1409	HIMB1412	HIMB1413	HIMB1420	HIMB1427	HIMB1430	HIMB1436	HIMB1437	HIMB1444	HIMB1456	HIMB1483	HIMB1485	HIMB1488	HIMB1490	HIMB1491	HIMB1493	HIMB1494	HIMB1495	HIMB1505	HIMB1506	HIMB1507	HIMB1509	HIMB1513	HIMB1518	HIMB1520	HIMB1521	HIMB1526	HIMB1527	HIMB1542	HIMB1549	HIMB1552	HIMB1556	HIMB1559	HIMB1564	HIMB1573	HIMB1577	HIMB1587	HIMB1593	HIMB1597	HIMB1611	HIMB1623	HIMB1631	HIMB1636	HIMB1641	HIMB1662	HIMB1685	HIMB1695	HIMB1701	HIMB1702	HIMB1709	HIMB1710	HIMB1715	HIMB1723	HIMB1746	HIMB1748	HIMB1758	HIMB1765	HIMB1770	HIMB1782	HIMB1863	HIMB2104	HIMB2187	HIMB2200	HIMB2201	HIMB2204	HIMB2211	HIMB2215	HIMB2226	HIMB2250	HIMB2305	HIMB4	HIMB5	HIMB83	HTCC1002	HTCC1013	HTCC1016	HTCC1040	HTCC1062	HTCC7211	HTCC7214	HTCC7217	HTCC8051	HTCC9022	HTCC9565	NP1	RS39	RS40	__splits_not_binned__
KMa162ST	4.542951202602798	0.132961554270449	0.23298597614888186	0.12621328808385274	2.47473778212565	5.559294921428048	1.9357183058312593	6.561030784682022	0.609377891299943	0.36770109584807176	0.08801430446097126	7.006696355910178	2.3315345179680467	5.455178671729909	5.201284825384066	1.6339560155613402	0.21224368894645332	0.15705754609430858	0.087065700546627	0.08094816331323006	0.05726807735759086	0.09964055421052793	0.10396537760188185	0.15076553373313348	0.1151950830242507	0.1220342730140359	0.18270779947873364	0.07649976695942819	0.06783992270260848	0.40638605049717036	0.09167709491962055	0.051493971960893274	0.20184170245592029	0.11766303501151375	0.2074437638604283	0.04552455133076607	0.03739738142099246	0.10283772864704585	0.3058549527202498	0.14430267487219167	0.1091524960057666	0.07982127503702309	0.1735908023622838	0.05886817112511999	0.0621772205061448	0.17153277870906528	0.11059958983025751	0.03439119025885606	0.039419802060047436	0.11091907451825593	0.14923145346651842	0.15587138952754856	0.14449206027423242	0.06487651397204726	0.15400106658406573	0.055469023158957846	0.1297044001139679	0.11895551272226884	0.12726415350050618	0.044926782785707844	0.058117716404854386	0.16554063035850308	0.06656604078892271	0.13784373391113525	2.773577298194957	2.8293492343198543	5.109701137677125	2.3286588810953783	6.036172812581022	2.339647340039145	0.1262424708764158	2.5228727206913293	5.031920887379214	6.21931953857388	2.513165104424007	0.1521958223509721	0.35983767880050327	3.8946662512589283	0.07237606905982816	0.05981562227174521	0.054980085013094	0.0611537757929698	0.049923011069628646	0.3062646764764596	0.3224750156292133	0.3189054447640092	0.2956938874734411	0.26632445854532755	0.14575688913430693	0.1346726146576313	2.898506348044794	2.7672001578077263	0.0
KMa163NT	4.675481529958498	0.08197255364704717	0.15647158384717733	0.0814106458893432	2.6475523472273226	5.904922141943204	0.23188061981654434	6.69112565964742	0.1999225854172274	0.158074529147887	0.06705710068182273	7.488093393582625	2.4912046964186754	5.690612597131508	5.381665930414456	1.7665300602529015	0.17479264133201444	0.11225181983025125	0.06271858699651217	0.058933186340351766	0.03865424224460719	0.08764402961853911	0.07627625641205975	0.11217068512434945	0.09555485614354418	0.09773021059453099	0.1449676381205187	0.051614874611133905	0.05003610758357552	0.18689939314501908	0.06055598466979122	0.03589336703835728	0.1499512352593844	0.0707300439884909	0.16305821965414688	0.04529960066623418	0.028797626364477562	0.0632169015814216	0.16962821710419443	0.11815517323165008	0.0782390822870833	0.069825788755049	0.14622869634983562	0.04344978248593999	0.03899751856639433	0.17173904279553925	0.0801184617634865	0.023074691548733692	0.0291654044540598	0.06585836391178672	0.11915977944516133	0.13633941460763596	0.10722125813142114	0.0595151950334393	0.1413673632745381	0.03652344487231555	0.10681167417298723	0.08170068678260745	0.07963722459405333	0.028887803745981638	0.03977963101428589	0.12985320987448437	0.043501501340301674	0.09504205581934365	2.908988396024859	2.9723726964950563	5.416682577779216	2.4280490417569633	6.403283756901917	2.4168262985096756	0.08937193546609118	2.6837864332143	5.326174886985358	6.51137800529502	2.5374883809960735	0.11444650678028942	0.2097837296157432	4.063440566604462	0.06491622486416071	0.05827818320411494	0.05459188249011505	0.06541206183905576	0.049803322295093724	0.33150797626633033	0.3323853472853531	0.32823101212966876	0.31343940660936737	0.2785902586237864	0.14551544767410698	0.14267546193331118	3.0926805087100577	2.738353745345334	0.0
KMa164NR	1.469169418613539	0.9566980927540396	1.563450632792901	0.8051152977468389	0.8191759515591711	1.640584375303322	22.388346702798156	1.9410460716030682	5.63467859146176	3.096271390728201	0.5199329108353052	2.3481156265725915	0.7375395026897239	1.5920780745440601	1.5952646289510914	0.5991569483349546	0.9803341929577428	0.9515411043242293	0.5396183884487821	0.5693146002010924	0.4672817135090141	0.4784739074739154	0.4938244162071079	0.7763106964720418	0.7605792980432232	0.8594553639884809	0.8032966719697626	0.5337901365943304	0.46616853773019046	3.7075500354591084	0.5282739435169649	0.20449291964231886	1.1075751930028073	0.7745525435636919	1.0505309272431638	0.21039671266455198	0.1999935491246437	0.4434984929507198	2.4853591930575503	0.6233601571245586	0.5659257249190341	0.4532451941072308	0.8712715488077584	0.3478964064901031	0.446106443433459	0.253650157454314	0.5694919590222813	0.18136835395650158	0.1972876545186751	0.7869973181866519	0.4875203613072228	0.5302391103197751	0.8047266565526775	0.23908685226050225	0.23288655883599174	0.21662797880912563	0.669485250912509	0.8315918349187262	0.8536658613745852	0.1864773908280056	0.42419595768446416	1.0147536070804606	0.45056614183797694	0.918088238165765	0.8423659491657374	0.8643914085753928	1.6912452696970945	0.7201805888722096	1.743046447290901	0.7331016030423091	0.7502297691375597	0.8023568100988443	1.6813660874651986	1.830560665136886	0.7874416813027166	0.7833761874763071	2.756317555911407	1.3364773527362066	0.021809207448168742	0.021466438904283194	0.020064130598893445	0.02169106008652752	0.016569421797075094	0.0994182189703729	0.10340234999816923	0.10876814391466272	0.10233788392679186	0.08909288678281124	0.04709784176052966	0.04719917374271752	0.9879790718556913	0.7352973199623053	0.0
KMa165NB	0.5028552418172335	1.7008067346800089	2.6705117059327304	1.4569552621425788	0.13551234279905575	0.3027262766218143	16.42779397507841	0.355427063385994	5.794336625078146	3.483986452051947	0.9342807297506245	0.43646297927757743	0.09791680616265891	0.28410312858671516	0.40346728466135173	0.1450765780937376	1.770081884633156	1.71958378675711	0.980277093013687	1.006717315034105	0.80019914396467	0.9019935737433205	0.9348616522540216	1.2539966834078193	1.3404989732196522	1.5347974060421605	1.5465955333633101	0.9810069113076799	0.8197617652856816	5.133692060772705	0.9540535181390678	0.39690049913968584	1.6865619371908345	1.4256008318000726	1.7734802591459307	0.3701638192113581	0.3544425293017317	0.812331459179234	3.256837841697325	1.137752176110126	1.0248456408648468	0.8079688342845611	1.6490351321689596	0.6463063753870641	0.7924083338450071	0.4109064584026668	1.0407137642525064	0.34619252674194506	0.3343694652365498	1.4381370505050528	0.8586195881524913	0.9688058371895614	1.4312695703933007	0.43917779262240564	0.3604351804782676	0.4010882479298087	1.2334111831088865	1.4959215714829586	1.5963808292125437	0.3312988127603641	0.7727770571459748	1.7954406029375227	0.7948129568106915	1.657163089769332	0.11510575950449363	0.11602296356274308	0.31259060284734125	0.09344735357275193	0.31199050067795325	0.0957799665218417	1.260492759533244	0.10631957418871033	0.2941346616331134	0.38777809491140663	0.16133358874667	1.313895077085619	3.7825493486007846	0.5318645477734734	0.00889259850555207	0.007120924427632816	0.004962211102005972	0.006340177775623575	0.00518177923501594	0.027795961377440007	0.02318955830514429	0.02706813504816186	0.019598869095586648	0.023334612545496344	0.014237410788808887	0.012476848050250806	0.1816283777179792	0.10297399534681678	0.0
KMy813ST	4.126550447652682	0.10304137789976198	0.149914837872338	0.11557782689750801	2.7093180899816827	5.065719284179038	2.1424611945415872	5.709438609845489	1.3918247568520918	0.7228670720999271	0.07308886352218578	7.5241819168111626	2.6927816297823015	4.780035955897177	4.525129747981094	1.6078551819313105	0.17679199744255578	0.13186149168579375	0.07891186805558698	0.0762671627443529	0.047980642481754106	0.08218312931031599	0.08138751441653001	0.0935958068406931	0.10877263413460357	0.11375241046026492	0.14594903920627758	0.06319883362074286	0.051546428991754906	0.9415853163329588	0.07294155956949369	0.038114104225261396	0.13695599680909099	0.09510639374958609	0.1470333177792419	0.038032648644059704	0.02945187960125796	0.07207894348823084	0.5917286287679921	0.11807389024235694	0.09129721972077758	0.0698533361270481	0.1466877865270491	0.05337833276686769	0.04848237235740588	0.13931422959832757	0.08978699225940313	0.02753863969240754	0.029920104655259676	0.0912428372710824	0.12559477535783595	0.12284755254162054	0.11861198636209609	0.05873592135728719	0.12550713579398434	0.04176109509398877	0.11065967135559257	0.10743331921291091	0.10318254036129902	0.03244059942964137	0.04794496496211531	0.13778263160138854	0.049444067657727526	0.11249504562898242	3.06881964678906	3.423622499381016	5.279929010946784	2.5901908680649197	5.238914817765081	2.543266985848571	0.10840554338380536	2.987819176908136	5.155625311688602	5.611179338305606	2.713325590561012	0.09453534494493579	0.7014394450884899	3.5137609979295705	0.050427831241121296	0.04354524094616416	0.04224794966807383	0.042872975258976646	0.037800040530441434	0.263463838423254	0.27329493967757384	0.2764405845510919	0.26095780880719677	0.2216573968686557	0.12126782618579976	0.09998930841204354	3.133279356179302	3.046888735604484	0.0
KMy817HP	0.909732819233354	1.8880681917050002	1.9904203468079118	2.032895628694174	0.051578901061464226	0.23625852298023825	6.946764054806797	0.2341245316227317	5.699737522673827	3.7688809701387753	1.1773224243882583	0.1425981086360533	0.03572093529045058	0.17429275493116395	0.4395872346582261	0.0682599871298703	1.912780773010577	2.1036771608563796	1.2202197402606743	1.2519355067225604	0.790917213756856	1.123006734142805	1.1344873859627886	0.8957070746506287	1.7150560331765214	2.085372395005722	1.3467655885827747	1.1141455559024738	0.8265262013889279	6.155278785630003	1.1344728029583915	0.5237719400725959	1.5130683338119812	1.7553688144351585	1.573130376188101	0.5294647128816896	0.49056913068107716	1.0123525006070002	4.623685792855148	1.224578652031298	1.4230353913915588	1.003069661773995	1.8747975902951757	0.8293016722336697	0.9293030825580375	0.4486697591063245	1.4318323977830778	0.47026305502886495	0.4576342902784376	1.7672914213373798	0.9145770293057507	0.9858285262423018	1.6907382629045107	0.5878981903094184	0.3916563519965095	0.5431817378933632	1.310520012826228	1.9585977532821734	1.6283119356478706	0.4559948139624849	0.929697190306207	2.0456374242432154	0.7971658429397899	1.8119124298667417	0.036626495491084994	0.04099425804422344	0.10722373808696825	0.03227092901850715	0.2216810482510289	0.034544083443956326	1.4932203735820333	0.040936892551665764	0.09793599740603401	0.3166576803144805	0.10040513624138801	0.9149684780125422	4.704718951073049	1.0279064629880577	0.008797259139227867	0.008158252153515773	0.007831010916351125	0.007079355823053852	0.0067945452345361725	0.02205430720764543	0.023036483555455303	0.021332664762464367	0.020722878988219753	0.02169173305908375	0.014506709182050805	0.014084719753297762	0.07452553365540529	0.03979605822126756	0.0
KOc290HP	0.9935089422256274	1.5389307093259064	4.113082900444032	1.2387934642903862	0.0953439170833638	0.2694007393361968	11.161553017638152	0.29421409890804223	4.503159024078894	3.920306968309422	0.7305993087172358	0.2037509856101164	0.07107965631888706	0.23490806166321987	0.6469177687090006	0.08554698497900094	1.8328492591783818	1.401449761951983	0.9101042965700633	0.9444398877112177	0.6243905674507709	0.8720040118040389	0.8967508493893763	1.9716395875750305	1.3278816885807898	1.3643611266264764	1.3267574396551538	0.8448982346501044	0.6229747752167138	5.9891262789151005	0.8234519432944807	0.3524038094474455	3.011935102241311	1.2636082911475546	3.2371077049409887	0.3578365864404426	0.3456083286799176	0.9083616051412627	4.559002780023847	1.453595178982652	0.8606705632897069	0.876561427184849	1.7016566070517534	0.7131461913930297	0.5899353046690242	0.5113272421517177	0.8633175681487865	0.319049838810302	0.31784382195125166	1.340840599560011	1.2387611343778666	1.372088295580545	1.3921610691427782	0.39579646271259233	0.4787578520051665	0.373181012417721	1.3441878409999006	1.4481548355244598	1.3231691138423864	0.29157179398372524	0.6081141113039595	1.464256542221125	0.6427464237386089	1.5387708079935252	0.07939938166000642	0.08967246596846097	0.14150388138056497	0.07237880706439992	0.24658145422178995	0.062048228616488225	1.082666340216349	0.08239151672148579	0.12277228923715953	0.39338822325351835	0.1510241738550926	2.0037065409441026	4.6341496769362776	1.13515491296263	0.008191307057508129	0.007661033394933213	0.006822021982334774	0.0072360643010416685	0.006048611604969408	0.022231616178773592	0.022614797560683	0.0223662862652854	0.021111218056902116	0.02539563336090197	0.012685275878526149	0.01071330864561692	0.08868988425093205	0.0916929451159891	0.0
KOc291AR	1.0416278545993891	1.5992026742866723	3.653663009014879	1.2422782559366377	0.10012605919496137	0.32816485500126263	11.404526512750369	0.32325488208359615	4.425450819764487	3.8039312088956576	0.7689487707930843	0.20813730220948126	0.08163168926253446	0.24668711983443076	0.7240887755856522	0.09178487830518962	1.915621545315693	1.4465263095254968	0.9288223950183948	0.9743671769272274	0.6445393559598998	0.9001855774542422	0.9221948982771817	1.6982663808367815	1.3574703510497566	1.3841693141173341	1.411518882966922	0.8657110191846308	0.6564960838781101	5.649997622448592	0.8160677394747717	0.3744490146846749	2.654642135548868	1.315568205227774	2.875547383779591	0.3638004108034133	0.37302807306554364	0.8947048554003033	4.4365049329801876	1.4326164321515424	0.9066161277329337	0.927088107608263	1.7507667101496551	0.7618797207310682	0.6472856881494827	0.5370980043656559	0.9187134447772493	0.3509575264790623	0.352491003528104	1.3440444551212143	1.2568175115515765	1.4655222996025485	1.4441013541796281	0.43725309773612187	0.5146624668075322	0.39035721479938035	1.4385697266024644	1.4934559899633455	1.396604381407693	0.34338579155209653	0.6186486303211339	1.5106205996107434	0.6540012817566455	1.628797494475698	0.09872156573279155	0.1039479561470211	0.15923476760509753	0.08284592185030042	0.28570834953929825	0.07924120798834873	1.1247086291132582	0.08730108006898767	0.14398866133441907	0.41721614127904005	0.1592767704785778	1.7918570890015222	4.447397854944908	1.205973807756799	0.008639218107852547	0.005522599070627356	0.006667600196213993	0.00644770865778301	0.006707392004336601	0.02298711039270633	0.019651020763857795	0.022302454013381164	0.021986749396204867	0.025737614485719214	0.012598719760249602	0.016776447380377535	0.10205332710541096	0.10844284322005213	0.0
KOc293R8	1.0201249818833575	1.5056884613129184	4.103404123887357	1.197140878625589	0.11891144242019559	0.3151282747547909	11.891085334647826	0.3134078433496249	4.492646990240307	3.8808090763941294	0.7291231084688709	0.22302106579776554	0.07594986050355489	0.24941462999181524	0.6907032999342538	0.08713431268959937	1.8122360154722266	1.367123503894718	0.8824485800779142	0.9230406487255582	0.6048436482728274	0.8763534884069488	0.8927525476332182	1.972948569346679	1.262012468405612	1.3227271406511463	1.3308856913049738	0.8126018009135432	0.6362905122325749	5.798918162475487	0.7894629840154582	0.3501294656660594	2.9599933152156988	1.236354665179053	3.2056613515148045	0.348737336514434	0.3563976576769724	0.8674837847386293	4.429590482277191	1.3514105510278593	0.8572201703943216	0.8560299801667053	1.645537142309198	0.7012396546013261	0.6000365932714398	0.5122091748055134	0.8691521686928547	0.3317622940220764	0.3231194033211127	1.2757691912534301	1.1985329951639694	1.3943357291833332	1.4023535550969979	0.3868664083911003	0.47892463832154186	0.37694573551467675	1.3769776016741906	1.42635249848123	1.3472823921224832	0.3091982778142228	0.5905110231407608	1.4729510944670081	0.630470161714131	1.5179793165300794	0.09266339095660635	0.1082488610407099	0.16807593944247165	0.08578700952785365	0.27618090013334323	0.07683380768908431	1.0925541484551329	0.09340194575285211	0.14276659667464428	0.4031668788925769	0.19898876202744178	2.0179404839441153	4.470731147118469	1.1959795940719609	0.01011885889678418	0.007640128922747212	0.006506856808395144	0.007450277109713478	0.005243792002819085	0.028736634299301806	0.020294220132187114	0.02819334216709489	0.026145095291205265	0.029339260514475204	0.012230334955441815	0.01326039263622177	0.09974585023134575	0.1159202333099365	0.0
KOc297NT	0.9878409998997627	0.3287599040750361	1.1629981155249922	0.2903866953001167	2.262562729070278	1.1155960592937073	24.805570755112843	1.2659285591740002	6.956242531905148	4.225547856170198	0.16167605339341148	3.2278046040484742	2.16090516475666	1.0762322364521888	1.047126351947616	0.6363585855957105	0.38009274120687125	0.3092694387826588	0.1815678886482971	0.20409100695179785	0.13280990253884084	0.18587381380307674	0.19428160450530962	0.5338826192126583	0.28291883211148244	0.28965592898331755	0.2873811820970234	0.1737781280316205	0.13665498408203247	4.721065094663417	0.18221981216377228	0.08487652580337526	0.851968248763143	0.25669511182554655	0.8717072885832409	0.07984959416323832	0.07418582861409452	0.19919060913176453	3.619669495320432	0.2711105803275907	0.19715856193576478	0.19202316253252122	0.340777992537626	0.1578398940352933	0.13337967732883216	0.13765878441903012	0.2045941566167511	0.07019142435549931	0.0711205837963074	0.28826811175232514	0.22965685735029892	0.26733784989754666	0.28925453257266487	0.1020854583930492	0.11365506179223671	0.08587476799600206	0.2769464202704007	0.322883700230079	0.3039291695247763	0.06986300891183424	0.12813099119176444	0.312755207259461	0.13209614685009	0.31484295155178715	2.493587414180695	2.659845723267449	2.236655813770629	2.0979102280014046	1.1723097455910771	2.0282096437220116	0.2747370276418103	2.339809941738602	2.217248640623828	1.2258234779804213	1.542319857215059	0.5473402284098386	3.6567536703616463	0.9188818608618965	0.034386644449446724	0.02143432945556064	0.020696610418420584	0.018528821483884614	0.02043664291243018	0.08443324102707095	0.08388320655683204	0.08948425291778418	0.07818330665818408	0.07367900307583723	0.048531624831041204	0.04292936527394897	1.2265652723335059	1.786736470102695	0.0
KOc299NB	0.5484457155751803	0.9289814029707864	2.5747404183951397	0.7642313460335085	0.11003254814648915	0.16486605857242936	28.48299092467409	0.17669479138050678	7.97782440339228	5.614575827272478	0.4647314567320533	0.17791415233430577	0.07273901772523668	0.14642988854122407	0.37733616383879875	0.07154876262335949	1.073582313342815	0.8887333363479573	0.5532464079057753	0.5735604755947477	0.38200880469679005	0.5565999383973939	0.5506165722951911	1.166465253630535	0.7662756151004354	0.8272114576236073	0.802110495251701	0.5018527903955999	0.4027873106673013	7.02746139440114	0.4931979640111978	0.23758951543856208	1.788385377601355	0.7531888370671189	1.9227353672310221	0.22844112691395466	0.2194620832385621	0.560101993191022	5.310981165886125	0.7937629390546933	0.5607538093536842	0.5528895532870728	1.0128920787447993	0.4743102308230129	0.3690267346639753	0.3111982067865609	0.5640154161019972	0.21374566977674103	0.20298947206672985	0.8109103684049596	0.6723169300739945	0.763270918936594	0.8268664304751838	0.2793007726686201	0.28133050023180056	0.24294597365933954	0.8274396782721422	0.9293296486286462	0.8556216018012758	0.20763804853801118	0.36200711553466575	0.9391686084183998	0.3886366700229332	0.9373340757194525	0.07470573087868347	0.08477603859008295	0.1358150951390318	0.06653421596169502	0.16027957525810177	0.06661344287015138	0.7272205333900079	0.07877817779807621	0.12873816710975058	0.21921972942188628	0.14683164139552418	1.1894879541809107	5.324947326109657	0.6522484727794761	0.009253108760516878	0.00968195973594368	0.007333352092300213	0.007472926025592451	0.005323955395671316	0.025603829653290954	0.020420671352560923	0.023061042916626317	0.017442005977469456	0.01804859651411399	0.012271630130477293	0.014644849942842196	0.07888959370917571	0.07397645042750328	0.0
KOc321ST	1.4553803250572535	0.42338227365807646	1.1034882326249413	0.363527428005324	2.318440755793658	1.6434394949137932	19.986004254332254	1.9291477713559417	5.451776039127775	3.428193952530891	0.23053656337229742	3.391922598288103	2.1597763112110537	1.6042924376642587	1.5727775147367185	0.6512690060796938	0.49521675032232354	0.4073045580928824	0.24762077682532807	0.25240846056899546	0.17602639317118265	0.24224053519929617	0.2536760998505298	0.4988805629706997	0.35712718159393486	0.37905214957281363	0.3863587849098119	0.23525510098860378	0.17859836065497625	3.8642002580830015	0.2234940254409357	0.10373501246369884	0.7924067417968399	0.3560855333022762	0.8417564449205721	0.1037639086365872	0.08914918667906327	0.2489770024738522	2.9683242675092103	0.37559320326437656	0.26383640367876277	0.26610256344455546	0.4736462564791603	0.20991468864256324	0.17194108874500433	0.17775764224378898	0.2631380512513405	0.09612900788653869	0.10107134536174925	0.36161908965854184	0.31773236721938014	0.3650682210278642	0.39015402194969384	0.13046558552634502	0.15350233384957304	0.10847661731786158	0.3740501889497256	0.4150300441917906	0.37767130709494867	0.09542651233372575	0.18570418922984794	0.4244464128160737	0.16979596000411384	0.41743406180898485	2.5420136943015863	2.6915065712311192	2.4160043188653706	2.166569927996176	1.7338880568790502	2.0831821373632544	0.34860372969006287	2.389533048699085	2.353271230148372	1.8703741346401068	1.9894209090620398	0.5370427387476628	2.9655710586091453	1.3471195886466751	0.03273732478611121	0.017474233518114248	0.019081544962969738	0.02032379356280596	0.01749123814296844	0.09771530097957253	0.09930906091857042	0.10459061444244111	0.09289173277391627	0.08350332490995731	0.04848284541337198	0.047029580011839656	1.320307298767509	2.4642407431743867	0.0
KSe054HP	0.6506763262177933	1.5608941755694734	2.3254646523435913	1.2709185065431963	0.07939660790855554	0.17631361525116948	7.960035103181215	0.16939288430984123	5.377632600485202	4.053891028873766	0.7806302598952378	0.08629379376554255	0.04306789496722745	0.11427770594038868	0.41455840495995433	0.24745677472253846	1.6631167125227933	1.6131393027057976	0.9660645474009678	0.9771456124988532	0.7302079135258012	0.8836195375843909	0.8646876226772208	1.83043774380066	1.4186654434868446	1.6569775171932268	1.323568648087276	1.082915806096221	0.7614160525297046	8.728825368248621	1.1246856807134806	0.3509300480870171	2.1190000134555294	1.4717489864420648	2.2404517838694527	0.3625929458671511	0.3538714136544716	0.7661300984259669	5.2769099696692185	1.271375773721339	0.9959329044228344	0.7504433336226657	2.1507419159028602	0.6153979062278089	0.6294739398516837	0.7394857702199211	1.0153688218550014	0.3408931462303678	0.32904139721004855	1.3110662856130362	1.3133762537054379	1.4756180497806788	1.4262644406467617	0.43462394239761015	0.6595382710090991	0.3670158140297637	1.6244790688329775	1.5077919791608976	1.3724562210250197	0.3249042438929353	0.6227455146851888	1.4634436591472997	0.7413580327755637	1.4710647644662165	0.03988334853440931	0.049842538429827325	0.06930402984577562	0.039916274027799035	0.12978735685235104	0.04180931743319958	1.0860458532897015	0.04763338539200068	0.05968294566920669	0.21203059941035332	0.21375708731875792	1.8246148440364687	6.1841594945706015	0.8560728723210821	0.012470015538703657	0.011890796906656089	0.011470226271497755	0.007773180257469182	0.009263879994975568	0.028299094831449833	0.02456808157738083	0.02204208376510615	0.01884386685489736	0.02910779721375579	0.015289844084833585	0.02040320826497239	0.04694040975641065	0.05518701363989757	0.0
KSe055AR	0.4413876383919418	1.0442953917051954	2.0912288225465883	0.8469028463864076	0.10969940121878995	0.12636614402663288	16.787721542377138	0.12035536501721693	10.069879112059075	5.48916331469725	0.5236516560391488	0.09344567821546934	0.05551083103935717	0.08732758053476072	0.2762639099531311	0.21012343732933592	1.1158304850450633	1.1232901538266884	0.5904814331157493	0.6417721511356613	0.519573327339346	0.5754330177051165	0.5757637732492631	1.3932089911633527	1.069618649969122	1.1357503531464295	0.8555676097136777	0.7471093172633244	0.5554980106224225	9.96286491067241	0.7357121640908736	0.24254293130708618	2.2870609586111703	0.9938477362674017	2.0162137506004996	0.243392117561811	0.23726618593127774	0.5032457048582192	6.324076438028789	0.837217341949777	0.6885450383044864	0.5028546750720121	1.2654024741151766	0.41560445096077137	0.41714900325244814	0.4268797632027589	0.7168903187250604	0.2072655875255411	0.21351037904674944	0.9038165313224052	0.7566793643278226	0.8426165151190991	0.9207446930087948	0.3113343899423355	0.3554775315381247	0.24424716907074429	0.9623145445964213	0.9716705905187352	0.9013847462510814	0.21654071042139605	0.44885240691356465	0.9606527735337237	0.5219184639605501	0.934704082374856	0.06190260098348312	0.060440375487559976	0.07441479267929459	0.060585583474769805	0.1087954782130768	0.04460404918838824	0.7208089373047126	0.06125809305242628	0.07482482058612018	0.14590062816676067	0.27230589217278317	1.4346611352423033	7.1509429476551345	0.5761447519901169	0.014228195642488591	0.014439505436408885	0.012118630465089467	0.013146272008343124	0.012841826124007156	0.032071796094974236	0.028584711860259685	0.028507151947720702	0.037442424773550836	0.03149387667381591	0.016509530628905835	0.023776861908225186	0.04941805558999231	0.07511468683271749	0.0
KSe056CB	0.9005106261919197	1.5793921544197334	1.489450553999059	1.211883937885693	0.1551566787468327	0.3008452138503404	10.750207646087448	0.29212400601325966	6.763952537054443	4.0614042050893255	0.7770398644525619	0.2403370648704335	0.12926992987602867	0.21288424937688746	0.5916253478270929	0.3100992690309032	1.689642883047717	1.623482652719597	0.9193378568254201	0.9571032035329906	0.7143856568513742	0.8495000507761231	0.884647078017437	1.0440979155650063	1.4698433160954423	1.6591012854764493	1.3197791509904544	1.1109512740995944	0.7379834414795713	7.626989352788804	1.124567748929913	0.36166698524485835	1.3007008915933336	1.4894578128639204	1.3365640513044024	0.3570743153188948	0.33614863288340574	0.7495706778234715	4.817000761588691	1.242931485827547	0.9936576723335496	0.7080597913109316	2.0340757650673824	0.6094688314876807	0.6617996176364643	0.7777219099340393	0.998416244971903	0.30362377983591665	0.3157955401274281	1.3372146839196706	1.2221761851559398	1.4287984670544576	1.3779585195072859	0.44249208224837816	0.678194821563492	0.36832295730970155	1.6199136237615668	1.5260844025246307	1.2828428554713813	0.30760705935264593	0.6572618265020853	1.4978907554921743	0.7545827444557275	1.4136958879254384	0.15250075726998916	0.1552524743003934	0.18900161642347146	0.11455748783095471	0.23175867090380262	0.11149312980282484	1.0772427827961162	0.1337517053541065	0.15622230098807208	0.3609514957439284	0.24566705165486724	1.0856312407920266	5.552120501492917	1.1550880959940455	0.013350018189118868	0.01215119085940067	0.013505810203957174	0.012807443122438068	0.012303852466203406	0.032964295528285815	0.02900274994735943	0.02453436253205513	0.02483136303219902	0.032968445892688276	0.016395587491174594	0.016577450406239102	0.10835878942384546	0.12264153819098053	0.0
KSe057R8	0.8434717377897081	1.5284176743832356	1.6873482467615106	1.27980278542527	0.19018597730981518	0.27111777012237936	10.036778857961712	0.29773221910468856	6.188149634112211	3.8007989902302444	0.7803958396390357	0.27266584682801626	0.15059301853789986	0.22216059706165228	0.5552982303386748	0.30218601851553933	1.7493551791758992	1.606797940443606	0.947188557192319	1.0007133410460856	0.7423760626028308	0.875636770118729	0.867564543427263	1.2620125620028728	1.446719868360222	1.6569707439890655	1.3393609847553658	1.1061720611342094	0.7690536524192441	7.3823721258062935	1.131715741731659	0.3737446829201623	1.5048765741182697	1.5183011854809947	1.5658307617592575	0.37373921786940295	0.36003450186202157	0.7668231255285995	4.674681711105678	1.300183004047597	1.0055358526687839	0.7637029859192851	2.150997205756026	0.6233156176455062	0.6269969596170417	0.8112053448678498	1.0328193453107255	0.3344169070508123	0.32409841295895786	1.3363227162852533	1.289402273712494	1.5286273011391291	1.44220019495612	0.4414531004846383	0.7161586828863886	0.3818567513802541	1.655499876861646	1.4488946267122689	1.3515797720554255	0.33919060264693873	0.6362097285025711	1.5053525246648642	0.75102688874577	1.4590065634740093	0.1664979166984437	0.1898254596634912	0.21851141044019898	0.15015954062439427	0.23965256832510223	0.1422506337069081	1.118598017312783	0.15942835800188726	0.18657042865222254	0.34866628628455804	0.24494506833191165	1.2954128828402252	5.304202442979787	1.061551047831344	0.012794356978914201	0.010034880492548888	0.009574552295618368	0.009849006556645043	0.0074111758933981114	0.02847202931392464	0.02929556350700384	0.025305915202487907	0.023648028055680923	0.024123821179090267	0.01881670206625018	0.01707635888076991	0.12406560565271295	0.14806136290964217	0.0
